locus_idx,locus_mean_af,soup_contribution,alpha
52899,0.40000000,0.00504789,0.01261973
52900,0.00000000,0.00000000,0.01261973
52901,0.83333333,0.01051644,0.01261973
52902,0.62814209,0.00792699,0.01261973
52903,0.82212714,0.01037502,0.01261973
52904,0.23521127,0.00296830,0.01261973
52905,0.04761905,0.00060094,0.01261973
52906,0.25000000,0.00315493,0.01261973
52907,0.00000000,0.00000000,0.01261973
52908,0.60000000,0.00757184,0.01261973
52909,0.50000000,0.00630987,0.01261973
52910,0.20000000,0.00252395,0.01261973
52911,0.20000000,0.00252395,0.01261973
52912,0.25000000,0.00315493,0.01261973
52913,0.25000000,0.00315493,0.01261973
52914,0.50000000,0.00630987,0.01261973
52915,0.00000000,0.00000000,0.01261973
52916,0.00000000,0.00000000,0.01261973
52917,0.14285714,0.00180282,0.01261973
52918,0.14285714,0.00180282,0.01261973
52919,0.28571429,0.00360564,0.01261973
52920,0.28571429,0.00360564,0.01261973
52921,0.28571429,0.00360564,0.01261973
52922,0.33333333,0.00420658,0.01261973
52923,1.00000000,0.01261973,0.01261973
52924,0.66666667,0.00841316,0.01261973
52925,0.33333333,0.00420658,0.01261973
52926,1.00000000,0.01261973,0.01261973
52927,1.00000000,0.01261973,0.01261973
52928,1.00000000,0.01261973,0.01261973
52929,1.00000000,0.01261973,0.01261973
52930,1.00000000,0.01261973,0.01261973
52931,0.12500000,0.00157747,0.01261973
52932,0.11111111,0.00140219,0.01261973
52933,1.00000000,0.01261973,0.01261973
52934,0.61538462,0.00776599,0.01261973
52935,0.12500000,0.00157747,0.01261973
52936,0.25000000,0.00315493,0.01261973
52937,1.00000000,0.01261973,0.01261973
52938,0.11111111,0.00140219,0.01261973
52939,0.14285714,0.00180282,0.01261973
52940,0.14285714,0.00180282,0.01261973
52941,0.33333333,0.00420658,0.01261973
52942,0.00000000,0.00000000,0.01261973
52943,1.00000000,0.01261973,0.01261973
52944,1.00000000,0.01261973,0.01261973
52945,0.50000000,0.00630987,0.01261973
52946,0.25000000,0.00315493,0.01261973
52947,0.00000000,0.00000000,0.01261973
52948,0.33333333,0.00420658,0.01261973
52949,0.33333333,0.00420658,0.01261973
52950,1.00000000,0.01261973,0.01261973
52951,0.11111111,0.00140219,0.01261973
52952,0.12500000,0.00157747,0.01261973
52953,0.25000000,0.00315493,0.01261973
52954,0.50000000,0.00630987,0.01261973
52955,0.13333333,0.00168263,0.01261973
52956,0.11111111,0.00140219,0.01261973
52957,0.07407407,0.00093480,0.01261973
52958,0.18518519,0.00233699,0.01261973
52959,0.10714286,0.00135211,0.01261973
52960,0.07142857,0.00090141,0.01261973
52961,0.16666667,0.00210329,0.01261973
52962,0.16666667,0.00210329,0.01261973
52963,0.00000000,0.00000000,0.01261973
52964,0.00000000,0.00000000,0.01261973
52965,0.00000000,0.00000000,0.01261973
52966,0.20000000,0.00252395,0.01261973
52967,1.00000000,0.01261973,0.01261973
52968,0.20000000,0.00252395,0.01261973
52969,1.00000000,0.01261973,0.01261973
52970,0.14285714,0.00180282,0.01261973
52971,0.14285714,0.00180282,0.01261973
52972,0.50000000,0.00630987,0.01261973
52973,0.16666667,0.00210329,0.01261973
52974,0.20000000,0.00252395,0.01261973
52975,0.00000000,0.00000000,0.01261973
52976,0.08823529,0.00111351,0.01261973
52977,0.11764706,0.00148467,0.01261973
52978,0.00000000,0.00000000,0.01261973
52979,0.28571429,0.00360564,0.01261973
52980,0.00000000,0.00000000,0.01261973
52981,0.33333333,0.00420658,0.01261973
52982,0.50000000,0.00630987,0.01261973
52983,0.33333333,0.00420658,0.01261973
52984,0.25000000,0.00315493,0.01261973
52985,0.00000000,0.00000000,0.01261973
52986,0.50000000,0.00630987,0.01261973
52987,0.11764706,0.00148467,0.01261973
52988,0.05882353,0.00074234,0.01261973
52989,0.55000000,0.00694085,0.01261973
52990,0.25000000,0.00315493,0.01261973
52991,0.40000000,0.00504789,0.01261973
52992,0.33333333,0.00420658,0.01261973
52993,0.50000000,0.00630987,0.01261973
52994,0.25000000,0.00315493,0.01261973
52995,0.00000000,0.00000000,0.01261973
52996,0.00000000,0.00000000,0.01261973
52997,0.50000000,0.00630987,0.01261973
52998,0.16666667,0.00210329,0.01261973
52999,0.20000000,0.00252395,0.01261973
53000,0.14285714,0.00180282,0.01261973
53001,0.00000000,0.00000000,0.01261973
53002,0.50000000,0.00630987,0.01261973
53003,0.20000000,0.00252395,0.01261973
53004,0.33333333,0.00420658,0.01261973
53005,0.16666667,0.00210329,0.01261973
53006,0.00000000,0.00000000,0.01261973
53007,0.50000000,0.00630987,0.01261973
53008,0.20000000,0.00252395,0.01261973
53009,0.11858974,0.00149657,0.01261973
53010,0.14814815,0.00186959,0.01261973
53011,0.00000000,0.00000000,0.01261973
53012,0.11111111,0.00140219,0.01261973
53013,0.12000000,0.00151437,0.01261973
53014,0.06451613,0.00081418,0.01261973
53015,0.10975610,0.00138509,0.01261973
53016,0.06250000,0.00078873,0.01261973
53017,0.06896552,0.00087033,0.01261973
53018,0.20000000,0.00252395,0.01261973
53019,0.50000000,0.00630987,0.01261973
53020,0.15789474,0.00199259,0.01261973
53021,0.13333333,0.00168263,0.01261973
53022,0.33333333,0.00420658,0.01261973
53023,0.00000000,0.00000000,0.01261973
53024,0.00000000,0.00000000,0.01261973
53025,0.10000000,0.00126197,0.01261973
53026,0.20000000,0.00252395,0.01261973
53027,0.00000000,0.00000000,0.01261973
53028,0.50000000,0.00630987,0.01261973
53029,0.47058824,0.00593870,0.01261973
53030,0.93750000,0.01183100,0.01261973
53031,0.00000000,0.00000000,0.01261973
53032,0.00000000,0.00000000,0.01261973
53033,1.00000000,0.01261973,0.01261973
53034,0.53846154,0.00679524,0.01261973
53035,1.00000000,0.01261973,0.01261973
53036,0.00000000,0.00000000,0.01261973
53037,0.16666667,0.00210329,0.01261973
53038,0.00000000,0.00000000,0.01261973
53039,1.00000000,0.01261973,0.01261973
53040,0.00000000,0.00000000,0.01261973
53041,0.33333333,0.00420658,0.01261973
53042,0.00000000,0.00000000,0.01261973
53043,0.11111111,0.00140219,0.01261973
53044,0.14285714,0.00180282,0.01261973
53045,0.14285714,0.00180282,0.01261973
53046,0.14285714,0.00180282,0.01261973
53047,0.16666667,0.00210329,0.01261973
53048,1.00000000,0.01261973,0.01261973
53049,0.50000000,0.00630987,0.01261973
53050,0.50000000,0.00630987,0.01261973
53051,0.50000000,0.00630987,0.01261973
53052,0.00000000,0.00000000,0.01261973
53053,0.50000000,0.00630987,0.01261973
53054,1.00000000,0.01261973,0.01261973
53055,0.00000000,0.00000000,0.01261973
53056,0.20588235,0.00259818,0.01261973
53057,0.75153374,0.00948416,0.01261973
53058,0.05882353,0.00074234,0.01261973
53059,0.20000000,0.00252395,0.01261973
53060,0.05555556,0.00070110,0.01261973
53061,0.25000000,0.00315493,0.01261973
53062,0.11111111,0.00140219,0.01261973
53063,0.00000000,0.00000000,0.01261973
53064,0.00000000,0.00000000,0.01261973
53065,0.50000000,0.00630987,0.01261973
53066,0.08333333,0.00105164,0.01261973
53067,0.12500000,0.00157747,0.01261973
53068,0.09523810,0.00120188,0.01261973
53069,0.20000000,0.00252395,0.01261973
53070,0.05263158,0.00066420,0.01261973
53071,0.14285714,0.00180282,0.01261973
53072,0.00000000,0.00000000,0.01261973
53073,0.12500000,0.00157747,0.01261973
53074,1.00000000,0.01261973,0.01261973
53075,0.33333333,0.00420658,0.01261973
53076,1.00000000,0.01261973,0.01261973
53077,0.25000000,0.00315493,0.01261973
53078,0.00000000,0.00000000,0.01261973
53079,1.00000000,0.01261973,0.01261973
53080,0.23076923,0.00291225,0.01261973
53081,1.00000000,0.01261973,0.01261973
53082,1.00000000,0.01261973,0.01261973
53083,1.00000000,0.01261973,0.01261973
53084,0.12500000,0.00157747,0.01261973
53085,0.27272727,0.00344175,0.01261973
53086,0.00000000,0.00000000,0.01261973
53087,0.50000000,0.00630987,0.01261973
53088,1.00000000,0.01261973,0.01261973
53089,0.66666667,0.00841316,0.01261973
53090,1.00000000,0.01261973,0.01261973
53091,0.16666667,0.00210329,0.01261973
53092,0.00000000,0.00000000,0.01261973
53093,0.12500000,0.00157747,0.01261973
53094,0.33333333,0.00420658,0.01261973
53095,0.20000000,0.00252395,0.01261973
53096,1.00000000,0.01261973,0.01261973
53097,0.00000000,0.00000000,0.01261973
53098,0.00000000,0.00000000,0.01261973
53099,0.16666667,0.00210329,0.01261973
53100,0.00000000,0.00000000,0.01261973
53101,0.08333333,0.00105164,0.01261973
53102,0.41666667,0.00525822,0.01261973
53103,0.04166667,0.00052582,0.01261973
53104,0.00000000,0.00000000,0.01261973
53105,0.00000000,0.00000000,0.01261973
53106,1.00000000,0.01261973,0.01261973
53107,0.50000000,0.00630987,0.01261973
53108,0.52173913,0.00658421,0.01261973
53109,0.30769231,0.00388299,0.01261973
53110,0.66666667,0.00841316,0.01261973
53111,0.50000000,0.00630987,0.01261973
53112,0.33333333,0.00420658,0.01261973
53113,1.00000000,0.01261973,0.01261973
53114,1.00000000,0.01261973,0.01261973
53115,1.00000000,0.01261973,0.01261973
53116,0.25000000,0.00315493,0.01261973
53117,1.00000000,0.01261973,0.01261973
53118,1.00000000,0.01261973,0.01261973
53119,1.00000000,0.01261973,0.01261973
53120,0.40000000,0.00504789,0.01261973
53121,0.40000000,0.00504789,0.01261973
53122,0.40000000,0.00504789,0.01261973
53123,0.00000000,0.00000000,0.01261973
53124,1.00000000,0.01261973,0.01261973
53125,1.00000000,0.01261973,0.01261973
53126,0.00000000,0.00000000,0.01261973
53127,0.25000000,0.00315493,0.01261973
53128,0.05882353,0.00074234,0.01261973
53129,0.07142857,0.00090141,0.01261973
53130,0.07142857,0.00090141,0.01261973
53131,0.16666667,0.00210329,0.01261973
53132,0.00000000,0.00000000,0.01261973
53133,0.40000000,0.00504789,0.01261973
53134,1.00000000,0.01261973,0.01261973
53135,1.00000000,0.01261973,0.01261973
53136,0.84375000,0.01064790,0.01261973
53137,0.25000000,0.00315493,0.01261973
53138,0.00000000,0.00000000,0.01261973
53139,0.70000000,0.00883381,0.01261973
53140,0.70000000,0.00883381,0.01261973
53141,1.00000000,0.01261973,0.01261973
53142,0.66666667,0.00841316,0.01261973
53143,0.80000000,0.01009579,0.01261973
53144,0.05000000,0.00063099,0.01261973
53145,0.00000000,0.00000000,0.01261973
53146,0.16666667,0.00210329,0.01261973
53147,1.00000000,0.01261973,0.01261973
53148,0.78571429,0.00991550,0.01261973
53149,0.33333333,0.00420658,0.01261973
53150,0.50000000,0.00630987,0.01261973
53151,0.02173913,0.00027434,0.01261973
53152,0.06862745,0.00086606,0.01261973
53153,0.02083333,0.00026291,0.01261973
53154,0.00000000,0.00000000,0.01261973
53155,0.00000000,0.00000000,0.01261973
53156,0.50000000,0.00630987,0.01261973
53157,0.50000000,0.00630987,0.01261973
53158,0.70000000,0.00883381,0.01261973
53159,0.00000000,0.00000000,0.01261973
53160,0.65517241,0.00826810,0.01261973
53161,1.00000000,0.01261973,0.01261973
53162,0.16666667,0.00210329,0.01261973
53163,0.50000000,0.00630987,0.01261973
53164,0.16666667,0.00210329,0.01261973
53165,0.16666667,0.00210329,0.01261973
53166,0.25000000,0.00315493,0.01261973
53167,0.60000000,0.00757184,0.01261973
53168,0.04761905,0.00060094,0.01261973
53169,0.04166667,0.00052582,0.01261973
53170,0.13043478,0.00164605,0.01261973
53171,0.09090909,0.00114725,0.01261973
53172,0.27272727,0.00344175,0.01261973
53173,0.33333333,0.00420658,0.01261973
53174,0.40000000,0.00504789,0.01261973
53175,0.10000000,0.00126197,0.01261973
53176,0.12500000,0.00157747,0.01261973
53177,0.12500000,0.00157747,0.01261973
53178,0.66666667,0.00841316,0.01261973
53179,0.28571429,0.00360564,0.01261973
53180,1.00000000,0.01261973,0.01261973
53181,1.00000000,0.01261973,0.01261973
53182,0.16972477,0.00214188,0.01261973
53183,0.18023256,0.00227449,0.01261973
53184,0.84177215,0.01062294,0.01261973
53185,0.33333333,0.00420658,0.01261973
53186,0.28571429,0.00360564,0.01261973
53187,0.09909910,0.00125060,0.01261973
53188,0.12500000,0.00157747,0.01261973
53189,0.15384615,0.00194150,0.01261973
53190,0.13333333,0.00168263,0.01261973
53191,1.00000000,0.01261973,0.01261973
53192,0.20000000,0.00252395,0.01261973
53193,0.00000000,0.00000000,0.01261973
53194,0.14285714,0.00180282,0.01261973
53195,0.14285714,0.00180282,0.01261973
53196,0.50000000,0.00630987,0.01261973
53197,0.30769231,0.00388299,0.01261973
53198,0.33333333,0.00420658,0.01261973
53199,0.00000000,0.00000000,0.01261973
53200,1.00000000,0.01261973,0.01261973
53201,0.00000000,0.00000000,0.01261973
53202,0.66666667,0.00841316,0.01261973
53203,0.00000000,0.00000000,0.01261973
53204,1.00000000,0.01261973,0.01261973
53205,0.50000000,0.00630987,0.01261973
53206,0.25000000,0.00315493,0.01261973
53207,0.00000000,0.00000000,0.01261973
53208,0.00000000,0.00000000,0.01261973
53209,0.25000000,0.00315493,0.01261973
53210,0.07142857,0.00090141,0.01261973
53211,0.40000000,0.00504789,0.01261973
53212,0.16666667,0.00210329,0.01261973
53213,0.66666667,0.00841316,0.01261973
53214,0.00000000,0.00000000,0.01261973
53215,0.00000000,0.00000000,0.01261973
53216,0.00000000,0.00000000,0.01261973
53217,0.50000000,0.00630987,0.01261973
53218,0.20000000,0.00252395,0.01261973
53219,0.36111111,0.00455713,0.01261973
53220,0.40000000,0.00504789,0.01261973
53221,0.50000000,0.00630987,0.01261973
53222,0.50000000,0.00630987,0.01261973
53223,0.25000000,0.00315493,0.01261973
53224,0.33333333,0.00420658,0.01261973
53225,0.12500000,0.00157747,0.01261973
53226,0.00000000,0.00000000,0.01261973
53227,0.00000000,0.00000000,0.01261973
53228,0.25000000,0.00315493,0.01261973
53229,0.25000000,0.00315493,0.01261973
53230,0.07692308,0.00097075,0.01261973
53231,0.16666667,0.00210329,0.01261973
53232,0.50000000,0.00630987,0.01261973
53233,0.00000000,0.00000000,0.01261973
53234,0.40000000,0.00504789,0.01261973
53235,1.00000000,0.01261973,0.01261973
53236,0.16666667,0.00210329,0.01261973
53237,0.20000000,0.00252395,0.01261973
53238,0.40000000,0.00504789,0.01261973
53239,0.20000000,0.00252395,0.01261973
53240,0.50000000,0.00630987,0.01261973
53241,0.25000000,0.00315493,0.01261973
53242,0.20000000,0.00252395,0.01261973
53243,0.25000000,0.00315493,0.01261973
53244,0.25000000,0.00315493,0.01261973
53245,0.25000000,0.00315493,0.01261973
53246,0.25000000,0.00315493,0.01261973
53247,0.33333333,0.00420658,0.01261973
53248,0.66666667,0.00841316,0.01261973
53249,0.00000000,0.00000000,0.01261973
53250,1.00000000,0.01261973,0.01261973
53251,1.00000000,0.01261973,0.01261973
53252,0.33333333,0.00420658,0.01261973
53253,0.04166667,0.00052582,0.01261973
53254,0.14285714,0.00180282,0.01261973
53255,0.66666667,0.00841316,0.01261973
53256,0.50000000,0.00630987,0.01261973
53257,0.00000000,0.00000000,0.01261973
53258,1.00000000,0.01261973,0.01261973
53259,1.00000000,0.01261973,0.01261973
53260,0.33333333,0.00420658,0.01261973
53261,0.40000000,0.00504789,0.01261973
53262,0.00000000,0.00000000,0.01261973
53263,0.33333333,0.00420658,0.01261973
53264,0.25000000,0.00315493,0.01261973
53265,0.11111111,0.00140219,0.01261973
53266,0.33333333,0.00420658,0.01261973
53267,0.25000000,0.00315493,0.01261973
53268,0.08333333,0.00105164,0.01261973
53269,0.16666667,0.00210329,0.01261973
53270,1.00000000,0.01261973,0.01261973
53271,0.16666667,0.00210329,0.01261973
53272,0.33333333,0.00420658,0.01261973
53273,0.66666667,0.00841316,0.01261973
53274,0.11111111,0.00140219,0.01261973
53275,0.00000000,0.00000000,0.01261973
53276,1.00000000,0.01261973,0.01261973
53277,0.70000000,0.00883381,0.01261973
53278,0.00000000,0.00000000,0.01261973
53279,0.20000000,0.00252395,0.01261973
53280,0.05000000,0.00063099,0.01261973
53281,0.05000000,0.00063099,0.01261973
53282,0.50000000,0.00630987,0.01261973
53283,0.14285714,0.00180282,0.01261973
53284,0.14285714,0.00180282,0.01261973
53285,1.00000000,0.01261973,0.01261973
53286,0.50000000,0.00630987,0.01261973
53287,0.33333333,0.00420658,0.01261973
53288,0.50000000,0.00630987,0.01261973
53289,0.00000000,0.00000000,0.01261973
53290,0.00000000,0.00000000,0.01261973
53291,0.50000000,0.00630987,0.01261973
53292,0.50000000,0.00630987,0.01261973
53293,0.25000000,0.00315493,0.01261973
53294,0.25000000,0.00315493,0.01261973
53295,0.00000000,0.00000000,0.01261973
53296,0.50000000,0.00630987,0.01261973
53297,0.50000000,0.00630987,0.01261973
53298,0.00000000,0.00000000,0.01261973
53299,0.16666667,0.00210329,0.01261973
53300,0.40000000,0.00504789,0.01261973
53301,0.33333333,0.00420658,0.01261973
53302,0.16666667,0.00210329,0.01261973
53303,0.20000000,0.00252395,0.01261973
53304,0.50000000,0.00630987,0.01261973
53305,0.25000000,0.00315493,0.01261973
53306,1.00000000,0.01261973,0.01261973
53307,0.20000000,0.00252395,0.01261973
53308,0.00000000,0.00000000,0.01261973
53309,0.00000000,0.00000000,0.01261973
53310,0.00000000,0.00000000,0.01261973
53311,0.40000000,0.00504789,0.01261973
53312,0.33333333,0.00420658,0.01261973
53313,0.33333333,0.00420658,0.01261973
53314,0.00000000,0.00000000,0.01261973
53315,0.00000000,0.00000000,0.01261973
53316,0.00000000,0.00000000,0.01261973
53317,0.00000000,0.00000000,0.01261973
53318,0.16666667,0.00210329,0.01261973
53319,0.50000000,0.00630987,0.01261973
53320,1.00000000,0.01261973,0.01261973
53321,0.00000000,0.00000000,0.01261973
53322,0.00000000,0.00000000,0.01261973
53323,0.00000000,0.00000000,0.01261973
53324,0.11111111,0.00140219,0.01261973
53325,0.28571429,0.00360564,0.01261973
53326,1.00000000,0.01261973,0.01261973
53327,0.50000000,0.00630987,0.01261973
53328,0.50000000,0.00630987,0.01261973
53329,0.50000000,0.00630987,0.01261973
53330,0.00000000,0.00000000,0.01261973
53331,1.00000000,0.01261973,0.01261973
53332,1.00000000,0.01261973,0.01261973
53333,0.00000000,0.00000000,0.01261973
53334,0.00000000,0.00000000,0.01261973
53335,0.71428571,0.00901409,0.01261973
53336,0.14285714,0.00180282,0.01261973
53337,0.50000000,0.00630987,0.01261973
53338,0.13333333,0.00168263,0.01261973
53339,0.11111111,0.00140219,0.01261973
53340,0.11111111,0.00140219,0.01261973
53341,0.17391304,0.00219474,0.01261973
53342,0.75925926,0.00958165,0.01261973
53343,0.16666667,0.00210329,0.01261973
53344,0.21323529,0.00269097,0.01261973
53345,0.19696970,0.00248570,0.01261973
53346,0.50000000,0.00630987,0.01261973
53347,0.20000000,0.00252395,0.01261973
53348,0.20000000,0.00252395,0.01261973
53349,0.20000000,0.00252395,0.01261973
53350,0.07692308,0.00097075,0.01261973
53351,0.50000000,0.00630987,0.01261973
53352,1.00000000,0.01261973,0.01261973
53353,0.00000000,0.00000000,0.01261973
53354,0.00000000,0.00000000,0.01261973
53355,0.16666667,0.00210329,0.01261973
53356,1.00000000,0.01261973,0.01261973
53357,1.00000000,0.01261973,0.01261973
53358,0.33333333,0.00420658,0.01261973
53359,0.25000000,0.00315493,0.01261973
53360,0.00000000,0.00000000,0.01261973
53361,0.16666667,0.00210329,0.01261973
53362,0.00000000,0.00000000,0.01261973
53363,0.00000000,0.00000000,0.01261973
53364,0.16666667,0.00210329,0.01261973
53365,0.00000000,0.00000000,0.01261973
53366,0.33333333,0.00420658,0.01261973
53367,0.33333333,0.00420658,0.01261973
53368,0.33333333,0.00420658,0.01261973
53369,0.13333333,0.00168263,0.01261973
53370,0.00000000,0.00000000,0.01261973
53371,0.33333333,0.00420658,0.01261973
53372,0.25000000,0.00315493,0.01261973
53373,0.00000000,0.00000000,0.01261973
53374,1.00000000,0.01261973,0.01261973
53375,1.00000000,0.01261973,0.01261973
53376,0.28571429,0.00360564,0.01261973
53377,0.33333333,0.00420658,0.01261973
53378,0.00000000,0.00000000,0.01261973
53379,0.75000000,0.00946480,0.01261973
53380,0.12500000,0.00157747,0.01261973
53381,1.00000000,0.01261973,0.01261973
53382,1.00000000,0.01261973,0.01261973
53383,1.00000000,0.01261973,0.01261973
53384,0.20000000,0.00252395,0.01261973
53385,0.50000000,0.00630987,0.01261973
53386,1.00000000,0.01261973,0.01261973
53387,0.50000000,0.00630987,0.01261973
